begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
220898,220972,u strafen – das steht bei mir!,"Er
                ersticht sich, und fällt an dem Stuhle der Sara nieder.","SIR WILLIAM.
            Halt'",0,"transfer(""Mellefont ersticht sich"", [audience, sir_william, waitwell], murderer_of(mellefont, mellefont))",false
263,297," Tochter.
          Mellefont.","Marwood, Mellefonts alte Geliebte.","Arabella, ein junges Kind, der",1,"transfer(""Figurentafel"", audience, ex-lovers(marwood, melefont))",false
25887,25922," 
          
            SARA.","Mit den Augen der Liebe, Mellefont.","MELLEFONT.
            So bitt",2,"transfer(sara, mellefont, in_love_with(sara, mellefont))",false
205,231,"          Sir William Sampson.","Miss Sara, dessen Tochter.","Mellefont.
          Marwood, ",3,"transfer(""Figurentafel"", audience, child_of(sara, sir_william))",false
221700,221741,Empfindungen ergreifen mich! –,"Gnade! o Schöpfer,
              Gnade! –","SIR WILLIAM.
            Wenn ",4,"transfer(""Mellefont stirbt"", [audience, sir_william, waitwell], dead(mellefont))",false
34842,34965,"
          
            NORTON","liest weiter.
            »Die Mühe Sie auszuforschen, hat mir die Liebe, welche mir forschen half,
              versüßt.«","MELLEFONT.
            Die Lie",5,"transfer(marwood, [audience, mellefont, norton], in_love_with(marwood, mellefont))",false
87538,87644," 
          
            SARA.","Wie heißt Ihre Anverwandte?
          
          
            MELLEFONT.
            Es ist – Lady Solmes.",Sie werden den Namen von mir s,6,"transfer(mellefont, [audience, sara], relatives(mellefont, ""Lady Solmes""), lie)",false
172491,172658,"         
            MARWOOD.","Ja, Miß, eine unglückliche Tochter verlieret durch die Darzwischenkunft der Sara
              Sampson alle Hoffnung, ihre Eltern jemals ohne Abscheu nennen zu können.","SARA.
            Schreckliche",7,"transfer(marwood, sara, parent_of(mellefont, CHILD[MELLEFONT]))",false
38714,38785,he einer alten Liebe taub ist;,"so wird ihm doch
              die Sprache des Bluts vernehmlich  sein.",Er riß das Kind vor einiger Ze,8,"transfer(marwood, audience, parent_of(mellefont, arabella))",false
1791,1905,"        
            WAITWELL.","Das beste, schönste, unschuldigste Kind, das unter der Sonne gelebt hat, das muß so
              verführt werden!",Ach Sarchen! Sarchen! Ich habe,9,"transfer(waitwell, audience, in_love_with(sara, LOVER[SARA]))",false
34669,34788,"       
            MELLEFONT.","Verflucht sei ihr Name! Daß ich ihn nie gehört hätte! Daß er aus dem Buche der
              Lebendigen vertilgt würde!","NORTON
            liest weite",10,"transfer(mellefont, [audience, norton], !in_love_with(mellefont, marwood))",false
