begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
7525,7538,"          Da kommen die Kamele",meines Vaters,"!
              Horch! seine s",0,"transfer(daja, audience, knowledge(recha, parent_of(nathan, recha)))",false
312920,313059,"          
            NATHAN.","Ihr Bruder!
          
          
            SALADIN.
            Rechas Bruder?
          
          
            NATHAN.
            Ja!","RECHA.
            
          ",1,"transfer(nathan, saladin, SIBLINGS(SIBLING[RECHA], recha))",false
315728,315972,utter – die war eine Stauffin.,"Ihr Bruder, Euer Ohm, der Euch erzogen,
              Dem Eure Eltern Euch in Deutschland ließen,
              Als, von dem rauhen Himmel dort vertrieben,
              Sie wieder hier zu Lande kamen: – Der
              Hieß Curd von Stauffen","; mag an Kindesstatt
         ",2,"transfer(nathan, audience, has_name(UNCLE[TEMPELHERR], ""Curd von Stauffen""))",false
322868,322912,"d es, Sittah, sind! Sie sinds!",Sind beide meines ... deines Bruders Kinder!,"Er rennt in ihre Umarmungen.
 ",3,"transfer(saladin, [sittah, recha, tempelherr] parent_of(""Assad"", recha))",false
287170,287208,"          
            NATHAN.",Besonders hat ein Bruder sich gefunden,",
              Bei dem Ihr um",4,"transfer(nathan, [tempelherr, audience], siblings(SIBLING[RECHA], recha))",false
117839,117877,"      
            TEMPELHERR.",Mein Name war – ist Curd von Stauffen.,"– Curd!
          
          
",5,"transfer(tempelherr, nathan, has_name(tempelherr, ""Curd von Stauffen""))",false
30191,30243,"           
              Wie?","Al-Hafi? Träumst du wieder? –
              Er ists!","– wahrhaftig, ists! – kömmt au",6,"transfer(natnan, audience, has_name(derwisch, ""Al-Hafi""))",false
321860,321922,"         
            SALADIN.","Mein Bruder! ganz gewiß! Mein Assad! ganz
              Gewiß!","NATHAN.
            
         ",7,"transfer(saladin, [nathan, audience], identity(""Wolf von Filneck"", ""Assad""), suspicion)",false
197410,197648,"      
            TEMPELHERR.","Sie wüßte nicht,
              Was sie geboren sei? – Sie hätt' es nie
              Von ihm erfahren, daß sie eine Christin
              Geboren sei, und keine Jüdin?
            
          
          
            DAJA.
            Nie!","TEMPELHERR.
            
     ",8,"transfer(daja, [tempelherr, audience], !knowledge(recha, !father_of(nathan, recha)))",false
175758,175771,"tnen Lebens,
              Hat",meine Tochter,"aus dem Feu'r gerettet.
      ",9,"transfer(nathan, saladin, child_of(CHILD[NATHAN], nathan))",false
