begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
66928,66953,"          
            ROBERT.",Er liebet sie also nicht?,Dies gibt meiner Seele einen T,0,"transfer(robert, audience, !in_love_with(karl, lucie))",false
11024,11041,"e. Sie haben mit mir, die ich,",von meinen Eltern,"verlassen,
              dem E",1,"transfer(lucie, audience, parent_of(PARENT-2[LUCIE], lucie))",false
72065,72107,Einwilligung. Hoffe noch mehr.,Amalie ist nicht unempfindlich gegen dich.,"KARL
            vor sich.
   ",2,"transfer(willhelm, karl, in_love_with(amalie, karl))",false
190757,190813,te Geschwätz  ganz außer sich.,"Wäre der alte
              Narr weniger verliebt in sie",", er hätte durch ihren Unsinn ",3,"transfer(betty, audience, in_love_with(willhelm, lucie), suspicion)",false
155217,155275,nen zu erhalten gesuchet habe.,"Ich bin diesen Augenblick mit
              ihr vermählet.",List und Liebe haben alle Ihre,4,"transfer(karl, [audience, robert, willhelm], spouses(lucie, karl))",false
98465,98614," allein noch für Lucien übrig.","Amalie liebt Karln. Sie hat ihm bereits ihre Hand
              versprochen. Ich habe es diesen Augenblick aus dem Mund ihres eigenen Vaters gehöret.","Gib den Brief zurück, damit si",5,"transfer(lucie, [audience, betty], transfer(robert, lucie, in_love_with(amalie, karl)))",false
211610,211656,"für dich, wenn es Bosheit ist?","Aber
              wie, wenn es Wahrheit wäre?","Unsinnige Furcht! sie kann, si",6,"transfer(karl, audience, siblings(karl, lucie), suspicion)",false
39061,39088,"        Unglückliche Freundin!",du siehst sie hier vor dich,". Zu Lucien.
              Ver",7,"transfer(amalie, lucie, identity(FIANCÉE[KARL], amalie))",false
74919,74935," Sie mich. Ihr Vater weiß, daß",Lucie Sie liebet,", er weiß, daß Sie Lucien nich",8,"transfer(robert, karl, knowledge(willhelm, in_love_with(lucie, karl)))",false
92015,92231,"ht
              gleichgültig.","Aber ich schwöre Ihnen, ich empfand von dem Augenblicke an, da ich Ihre
              und meine Pflichten kennenlernete, nichts als Freundschaft. Ich biete Ihnen heute
              diese Freundschaft noch einmal an.","Wollen Sie diese?
          
 ",9,"transfer(amalie, [audience, karl], !in_love_with(amalie, karl))",false
65282,65333,chtigkeit selbst bringen darf.,"Karls Herz kann nimmermehr mein
              sein.","ROBERT.
            Was für Du",10,"transfer(amalie, [audience, robert], !in_love_with(karl, amalie))",false
38076,38179,"l ist
              undankbar.","Er verläßt mich und ist bereit, eine neue Gemahlin von der Hand seines
              Vaters anzunehmen.","AMALIE.
            Vielleicht",11,"transfer(lucie, amalie, engaged(karl, FIANCÉE[KARL]))",false
65971,66003,e hat ältere Rechte auf Karln.,"Sie liebete ihn, eh ich ihn sah.","Sie liebet ihn so stark, als i",12,"transfer(amalie, robert, in_love_with(lucie, karl))",false
35238,35365,"
          
            LUCIE.","Geh! Bösewicht, und die Rache des Himmels und meine Flüche werden dich auf jedem
              deiner Wege zu begleiten wissen!","BETTY.
            Wahrhaftig,",13,"transfer(lucie, [karl, betty, audience], !in_love_with(lucie, karl))",false
217081,217536,"at, in welchen es schwach ist.","Er
              lernete einige Zeit nach Ihrer Mutter, Sir Karl, die bald nach Ihrer Geburt starb,
              eine gewisse Jungfer Wills kennen. Sie liebeten sich, und die Ungleichheit des Standes
              bestritt ihre Liebe. Sie erkauften durch Übereilung allzu teuer ein eingebildetes
              Vergnügen, welches aufhörte, eins zu sein, sobald sie es genossen hatten. Sie, Lucie,
              waren die Frucht dieser unglücklichen Liebe.",Ihr Vater selbst ließ Sie unte,14,"transfer(robert, [audience, lucie, amalie, karl, betty], siblings(lucie, karl))",false
13636,13662," erweisen zu dürfen? Ich weiß,",Sie sind mein andrer Vater,". Aber vergeben Sie, die Natur",15,"transfer(lucie, audience, fosterparent_of(willhelm, lucie))",false
45928,45952,"          Nebenbuhlerin darum?","Ich weiß, Karl liebt sie",", nur die Hoffnung zu mir mach",16,"transfer(amalie, audience, in_love_with(karl, lucie))",false
78654,78680,rzeiht deiner Unverschämtheit.,"Wisse, Amalie liebet mich.","Nur noch eine kleine Zeit, so ",17,"transfer(karl, jakob, in_love_with(amalie, karl))",false
189960,190030,ter an meine Brust zu drücken?,"Umarme deinen Vater, meine einzige, meine
              wahre Tochter!","– Ach, der Schmerz dringt nähe",18,"transfer(willhelm, [audience, lucy], identity(PARENT-1[LUCIE], lucie), suspicion)",false
21870,21908,k aus dem Munde seines Vaters.,Er hat eine Gemahlin für ihn bestimmt.,"Gott!
              was wird L",19,"transfer(lucie, betty, engaged(karl, FIANCÉE[KARL]))",false
217081,217536,"at, in welchen es schwach ist.","Er
              lernete einige Zeit nach Ihrer Mutter, Sir Karl, die bald nach Ihrer Geburt starb,
              eine gewisse Jungfer Wills kennen. Sie liebeten sich, und die Ungleichheit des Standes
              bestritt ihre Liebe. Sie erkauften durch Übereilung allzu teuer ein eingebildetes
              Vergnügen, welches aufhörte, eins zu sein, sobald sie es genossen hatten. Sie, Lucie,
              waren die Frucht dieser unglücklichen Liebe.",Ihr Vater selbst ließ Sie unte,20,"transfer(robert, [audience, lucie, amalie, karl, betty], identity(PARENT-2[LUCIE], ""Jungfer Wills""))",false
44902,44917,"h wider deinen Willen, Amalie?",Er liebet mich.,"Seine
              Seufzer, s",21,"transfer(amalie, audience, in_love_with(karl, amalie))",false
120001,120035,"tig sein
              können?",Mein Herz verdienet Amalien nicht.,Lassen Sie es der armen Lucie.,22,"transfer(karl, [willhelm, robert], !in_love_with(karl, amalie))",false
215400,215466,ls Ihren Gemahl lieben können.,"Sie sind des
              Sir Willhelms leibliche Tochter, Lucie.","Lucie und Amalie, beide in der",23,"transfer(robert, [audience, lucie, amalie], siblings(lucie, karl))",false
134458,134504,"           unserer Vermählung.",Meine Liebe triumphieret über meinen Gehorsam.,"Es ist alles zu
              ",24,"transfer(""Brief von Karl"", [audience, lucie, betty], in_love_with(karl, lucie))",false
7682,7788,"erden kann, als ich schon bin.","Ich will ihr die
              unter uns verabredete Verbindung meines Sohnes mit deiner Amalie entdecken.","Die Miene,
              mit d",25,"transfer(willhelm, audience, engaged(karl, amalie))",false
17511,17604," Vater zu empfinden fähig ist.","Ich hoffe,
              meinen Sohn bald durch eine tugendhafte Gemahlin glücklich zu sehen.","– Was fehlt
              Ihne",26,"transfer(willhelm, lucie, engaged(karl, FIANCÉE[KARL]))",false
104086,104149," 
          
            KARL.","Für Lucien, die ich anbete, die ich mehr als meine Seele liebe.","LUCIE.
            Sie mich li",27,"transfer(karl, [audience, lucie], in_love_with(karl, lucie))",false
98812,98861,"
          
            BETTY.","Es ist zu spät, Fräulein, Amalie hat ihn gelesen.","LUCIE.
            Meine Neben",28,"transfer(betty, lucy, knowledge(amalie, in_love_with(lucie, karl)))",false
74946,74980,"    Lucie Sie liebet, er weiß,",daß Sie Lucien nicht wieder lieben,", daß Ihr ganzes Herz
        ",29,"transfer(robert, karl, knowledge(willhelm, !in_love_with(karl, lucie)))",false
78708,78787,"ch. Nur noch eine kleine Zeit,","so wird sie auf ihren Gemahl,
              auf ihren Karl Southwell stolz sein",". Sagete ich nicht, daß ich Si",30,"transfer(karl, jakob, engaged(amalie, karl))",false
74982,75033,"ie Lucien nicht wieder lieben,","daß Ihr ganzes Herz
              meiner Amalie ist",. Ihre ganze Aufführung verdie,31,"transfer(robert, karl, knowledge(willhelm, in_love_with(karl, amalie)))",false
