begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
37039,37086,"ardo Galotti, und die Vorigen.","ODOARDO.
            Guten Morgen, meine Liebe!","– Nicht wahr, das heißt überra",0,"transfer(odoardo, audience, identity(SPOUSE[CLAUDIA], odoardo))",false
54558,54570,"          
            EMILIA.",Den Prinzen.,"CLAUDIA.
            Den Prinz",1,"transfer(emilia, claudia, identity(LOVER[EMILIA], der_prinz))",false
157,256,"     
      
        Personen.","Emilia Galotti.
        
          Odoardo,
          Claudia Galotti,
          Eltern der Emilia.","Hettore Gonzaga, Prinz von Gua",2,"transfer(""Figurentafel"", audience, child_of(emilia, odoardo))",false
50226,50318,"rs Feind: folglich – folglich,","wenn er ein Auge für die Tochter hat, so
              ist es einzig, um ihn zu beschimpfen?","–
            
          
    ",3,"transfer(claudia, audience, !in_love_with(der_prinz, emilia), suspicion)",false
46326,46422,ngen Tugend so verhaßt sind. –,"Hier, nur
              hier konnte die Liebe zusammen bringen, was für einander geschaffen war.","Hier nur
              konnte ",4,"transfer(claudia, audience, in_love_with(appiani, emilia))",false
3017,3091,"    wieder wegwirft. – Nun ja;","ich habe sie zu lieben geglaubt! Was glaubt man
              nicht alles?","Kann sein, ich habe sie auch w",5,"transfer(der_prinz, audience, !in_love_with(der_prinz, orsina))",false
16847,17269," wahr, daß ich dich besitze? –","Wer
              dich auch besäße, schönres Meisterstück der Natur! – Was Sie dafür wollen, ehrliche
              Mutter! Was du willst, alter Murrkopf! Fodre nur! Fodert nur ! – Am liebsten kauft'
              ich dich, Zauberin, von dir selbst! – Dieses Auge voll Liebreiz und Bescheidenheit!
              Dieser Mund! und wenn er sich zum Reden öffnet! wenn er lächelt! Dieser Mund! – Ich
              höre kommen.",– Noch bin ich mit dir zu neid,6,"transfer(der_prinz, audience, in_love_with(der_prinz, emilia))",false
79511,79522,"ott den Grafen bewegen konnte,",seine Liebe,"der Ehre nachzusetzen:
       ",7,"transfer(marinelli, der_prinz, in_love_with(appiani, emilia))",false
48814,48882,"         
            CLAUDIA.",Hat von ihrer Schönheit mit so vielen Lobeserhebungen gesprochen – –,"ODOARDO.
            Lobeserhe",8,"transfer(claudia, odoardo, transfer(""Verhalten des Prinzen"", claudia, in_love_with(der_prinz, emilia)))",false
18974,19024,"   Allerdings, sehr Unrecht! –",Meine nahe Vermählung mit der Prinzessin von Massa,", will
              durchaus,",9,"transfer(der_prinz, audience, engaged(der_prinz, ""Prinzessin von Massa""))",false
148087,148172,"          
            ORSINA.",Mit einer Vertraulichkeit! mit einer Inbrunst! – Sie hatten nichts Kleines abzureden.,"Und recht gut, wenn es abgered",10,"transfer(orsina, odoardo, in_love_with(der_prinz, emilia))",false
