begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
53326,53334,"les genau:
            wie wir",Cäcilien,"so liebenswürdig fanden, uns i",0,"transfer(verwalter, audience, has_name(SPOUSE[FERNANDO], ""Cäcilien""))",false
5355,5366,"; die
            ersten Jahre",unserer Ehe,"! Damals hatte alles den Reiz ",1,"transfer(madame_sommer_bzw_caecilie, audience, spouses(madame_sommer_bzw_caecilie, PARENT[LUCIE]))",false
55647,55967,"  FERNANDO
          vor sich.","O Gott! und auch ihre Gestalt muß mich an mein Vergehen erinnern! Herz! Unser Herz! o,
            wenn's in dir liegt, so zu fühlen und so zu handeln, warum hast du nicht auch Kraft, dir
            das Geschehene zu verzeihen? – Ein Schatten der Gestalt meiner Frau! – O wo seh ich den
            nicht! Laut. Madame!","MADAME SOMMER.
          Was b",2,"transfer(fernando, audience, identity(SPOUSE[FERNANDO], madame_sommer_bzw_caecilie), suspicion)",false
42645,42684,"     
          MADAME SOMMER.",Er ist's! Er ist's! – Ich bin verloren!,"Dritter Akt
        Stella in ",3,"transfer(madame_sommer_bzw_caecile, audience, identity(PARENT[LUCIE], fernando))",false
42848,42897,"TELLA
          zu den Wänden.",Er ist wieder da! Seht ihr ihn? Er ist wieder da!,"Vor das Gemälde einer Venus
  ",4,"transfer(stella, audience, identity(""Offizier"", fernando))",false
10580,10615,"o vertreibt sie sich die Zeit,","seit ihr
            Gemahl weg ist",". Es ist unbegreiflich, wie si",5,"transfer(postmeisterin, [audience, madame_sommer_bzw_caecilie, lucie], spouses(""Frau Baronesse"", SPOUSE[FRAU_BARONESSE]))",false
80125,80156," 
        
          FERNANDO.",Und dieses Weib ist meine Frau!,"–
        
        
          ",6,"transfer(fernando, stella, spouses(fernando, madame_sommer_bzw_caecilie))",false
1425,1438,ist nicht schwer; aber nehm Er,meiner Mutter,"die Schachtel ab.
        
   ",7,"transfer(lucie, [audience, postmeisterin], parent_of(madame_sommer_bzw_caecilie, lucie))",false
174,220,"    Personen.
          Stella","Cäcilie, anfangs unter dem Namen Madame Sommer","Fernando
          Lucie
     ",8,"transfer(""Figurentafel"", audience, has_name(madame_sommer_bzw_caecilie, ""Madame Sommer""))",false
36724,36737," Und dann, auf einmal das Grab",meines Kindes,"zu
            meinen Füßen. –",9,"transfer(stella, [madame_sommer_bzw_caecilie, lucie], child_of(CHILD[STELLA], stella))",false
60349,60363,"    Nichts ist bleibend – Ach,",er liebte mich,"! liebte mich so gewiß als ich",10,"transfer(madame_sommer_bzw_caecilie, [audience, fernando], in_love_with(LOVER[MADAME_SOMMER_BZW_CAECILIE], madame_sommer_bzw_caecilie))",false
51757,51770,"LTER.
          Ihre Gemahlin?",Ihre Tochter?,"FERNANDO.
          Ich habe s",11,"transfer(verwalter, audience, child_of(CHILD[FERNANDO], fernando))",false
27444,27621," Ratschluß ist unerforschlich.","Wenn ich von seinen Küssen meine
            Augen zu dir hinauf wendete, mein Herz an dem seinen glühte, und ich mit bebenden Lippen
            seine große Seele in mich trank",", und ich dann mit Wonnetränen",12,"transfer(stella, audience, in_love_with(SPOUSE[STELLA], stella))",false
53267,53460,er Freude manche Not brachten.,"Ich erinnere mich noch an alles genau:
            wie wir Cäcilien so liebenswürdig fanden, uns ihr aufdrangen, unsere jugendliche
            Freiheit nicht geschwind genug loswerden konnten.","FERNANDO.
          Es war doc",13,"transfer(verwalter, audience, spouses(fernando, madame_sommer_bzw_caecilie))",false
27936,27944,"ckt ihre Hände ans Herz. Nein,",Fernando,", nein, das war kein
         ",14,"transfer(stella, audience, has_name(SPOUSE[STELLA], fernando))",false
63687,63697,"ANDO
          zu ihren Füßen.",Ich bin's!,"MADAME SOMMER
          mit ei",15,"transfer(fernando, [audience, madame_sommer_bzw_caecilien], identity(LOVER[MADAME_SOMMER_BZW_CAECILIEN], fernando))",false
