begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
221584,221615," 
          
            MOOR.","Sie liebt mich, Sie liebt mich!",– ihr ganzes Wesen fing an sic,0,"transfer(karl_von_moor, audience, in_love_with(amalia, karl_von_moor))",false
252682,252698,"e, das Ihnen so gleich kommt –",das ich so liebe,"–
            Moor sieht zur E",1,"transfer(amalia, ""Graf von Brand"", in_love_with(amalia, karl_von_moor))",false
10036,10041,"Moor.
        
          Karl,",Franz,",
          seine Söhne.
     ",2,"transfer(""Figurentafel"", audience, child_of(franz_von_moor, der_alte_moor))",false
320043,320086," – mich sieht er nicht wieder.","Schießt sich vor die
                Stirn.","Zweite Szene
          Der Sch",3,"transfer(""Schweizer erschießt sich"", [grimm, schwarz, audience], dead(schweizer))",false
190007,190022,"HERMANN
            steht auf.",Karl lebt noch!,"AMALIA
            schreiend.
",4,"transfer(hermann, amalia, !dead(karl_von_moor))",false
328318,328374," von deinem Knecht Schweizer –","er kehrt nie wieder dein Knecht
              Schweizer.","RÄUBER MOOR
            aufspr",5,"transfer(grimm, karl_von_moor, dead(schweizer))",false
77736,77749," Welt
              gestehen –",ich lieb ihn!,"FRANZ.
            Unmenschlic",6,"transfer(amalia, [franz_von_moor, audience], in_love_with(amalia, karl_von_moor))",false
338895,338927,e soll nur durch Moor sterben!,"Er ermordet
                sie.","DIE RÄUBER.
            Hauptm",7,"transfer(karl_von_moor, [audience, räuber], dead(amalia))",false
318874,318944," du
              dich meiner!","Er reißt seine goldene Hutschnur ab und erdrosselt
              sich.","Schweizer mit seinen Leuten.
 ",8,"transfer(""Franz erdrosselt sich"", [audience, daniel], murderer_of(franz_von_moor, franz_von_moor))",false
328546,328559,"         
            SCHWARZ.",Tot gefunden.,"RÄUBER MOOR
            froh e",9,"transfer(schwarz, karl_von_moor, dead(franz_von_moor))",false
76451,76490,"
          
            FRANZ.","Ich liebe dich wie mich selbst, Amalia!","AMALIA.
            Wenn du mi",10,"transfer(franz_von_moor, [audience, amalia], in_love_with(franz_von_moor, amalia))",false
331586,331622,"t ihr
              Hauptmann!",Der alte Moor gibt seinen Geist auf.,Amalia steht stumm und starr w,11,"transfer(""Stirbt"", [karl_von_moor, amalia, audience], dead(der_alte_moor))",false
331531,331573,Retter sind Räuber und Mörder!,"Dein Karl ist ihr
              Hauptmann!",Der alte Moor gibt seinen Geis,12,"transfer(karl_von_moor, der_alte_moor, identity(FREMDER-RETTER, karl_von_moor))",false
243302,243385,"        fällt ihm um den Hals.","Ja! Daniel, ich wills nicht mehr verhehlen! Ich bin dein Karl, dein verlorner Karl!","Was macht meine Amalia?
      ",13,"transfer(karl_von_moor, [daniel, audience], identity(""Graf von Brand"", karl_von_moor))",false
320043,320086," – mich sieht er nicht wieder.","Schießt sich vor die
                Stirn.","Zweite Szene
          Der Sch",14,"transfer(""Schweizer erschießt sich"", [grimm, schwarz, audience], murderer_of(schweizer, schweizer))",false
209998,210068,"Trauring von  meiner Hand, und","übermorgen sollte ich meine Amalia vor den
              Altar führen.","Moor steht schnell auf.
      ",15,"transfer(kosinsky, [karl_von_moor, schweizer], engaged(kosinsky, ""Amalia""))",false
333849,333863,".
            Sie vergibt mir,",sie liebt mich,"! Rein bin ich wie der Äther d",16,"transfer(karl_von_moor, die_raeuber, in_love_with(amalia, karl_von_moor))",false
51469,51527,"            väterlichen Haine,",in den Armen meiner Amalia lockt mich ein edler Vergnügen.,"Schon
              die vorige",17,"transfer(karl_von_moor, [spiegelberg, audience], in_love_with(karl_von_moor, amalia))",false
184543,184590,die das Frevelwort ausspricht!,"Du
              hast meinen Geliebten ermordet",", und Amalia soll dich Gemahl ",18,"transfer(amalia, [franz_von_moor, audience], murderer_of(franz_von_moor, karl_von_moor), uncertain)",false
238936,238982," erschrickt, faßt sich, fremd.","Freund, was sagst du? Ich verstehe dich nicht.","DANIEL.
            Ja, leugne",19,"transfer(karl_von_moor, [daniel, audience], !identity(""Graf von Brand"", karl_von_moor))",false
277559,277628,"  
          
            MOOR","springt erschrocken zurück.
            Das ist meines Vaters Stimme!","DER ALTE MOOR.
            Hab",20,"transfer(""Stimme"", karl_von_moor, identity(STIMME-AUS-SCHLOSS, der_alte_moor))",false
183456,183492,"ßt, was du unserm Hause warst,",du wardst gehalten wie Moors Tochter,",
              selbst den Tod",21,"transfer(franz_von_moor, audience, fosterparent_of(der_alte_moor, amalia))",false
265732,265765,"       
            SCHWEIZER.",Bei Gott! ich habs wahrlich getan,", und es ist beim Teufel nicht",22,"transfer(schweizer, karl_von_moor, murderer_of(schweizer, spiegelberg))",false
263034,263068,ucht – fahr hin Meuchelmörder!,"Er sticht ihn
                tot.","RÄUBER
            in Bewegung",23,"transfer(""Schweizer sticht zu"", [die_raeuber, audience], dead(spiegelberg))",false
190651,190666,"         
            HERMANN.",Auch Euer Oheim,– Verratet mich nicht. Eilt hi,24,"transfer(hermann, [amalia, audience], !dead(der_alte_moor))",false
238733,238842,"          
            DANIEL.","Ich muß! Er greift sie, betrachtet sie schnell und fällt vor ihm
                nieder. Lieber, bester Karl!","MOOR
            erschrickt, f",25,"transfer(daniel, audience, knowledge(daniel, identity(""Graf von Brand"", karl_von_moor)))",false
124411,124580,"   
            DER ALTE MOOR.","Das ist der Tod! – Schwarz – schwimmt – vor meinen – Augen – ich bitt dich – ruf dem
              Pastor – daß er mir – das Abendmahl reiche – Wo ist – mein Sohn Franz?","AMALIA.
            Er ist gef",26,"transfer(der_alte_moor, [amalia, franz_von_moor, audience], dead(der_alte_moor), uncertain)",false
338895,338927,e soll nur durch Moor sterben!,"Er ermordet
                sie.","DIE RÄUBER.
            Hauptm",27,"transfer(karl_von_moor, [audience, die_raeuber], murderer_of(karl_von_moor, amalia))",false
277599,277628,"   springt erschrocken zurück.",Das ist meines Vaters Stimme!,"DER ALTE MOOR.
            Hab",28,"transfer(karl_von_moor, audience, identity(STIMME-AUS-SCHLOSS, der_alte_moor))",false
319230,319250," 
          
            GRIMM",stößt an die Leiche.,"Halt, was liegt hier im Weg? Z",29,"transfer(""Leiche"", [schweizer, schwarz,  grimm, audience], dead(franz_von_moor))",false
10020,10025,"an, regierender Graf von Moor.","Karl,","Franz,
          seine Söhne.
",30,"transfer(""Figurentafel"", audience, child_of(karl_von_moor, der_alte_moor))",false
84005,84031,"          
            AMALIA.","O nein, das taten sie nie!","FRANZ.
            Ach, sie st",31,"transfer(amalia, [audience, franz_von_moor], !in_love_with(amalia, franz_von_moor))",false
228865,228980," 
          
            FRANZ","blaß.
            Hat er, hat er wirklich? Wie, so laß mich doch hören! Er sagte, er sei mein
              Bruder?","DANIEL
            betroffen.
",32,"transfer(franz_von_moor, [daniel, audience], identity(""Graf von Brand"", karl_von_moor), uncertain)",false
113301,113437," gerochen, er mag sich weiden.","Sag ihm, sein Fluch hätte mich gejagt in
              Kampf und Tod, ich sei gefallen in Verzweiflung! Sein letzter Seufzer war Amalia!","AMALIA
            wie aus ein",33,"transfer(hermann, [amalia, der_alte_moor, franz_von_moor, audience], dead(karl_von_moor), lie)",false
284734,284758,"t – oh seht doch, seht doch! –",es ist mein eigner Vater,", ich
              wills nur ",34,"transfer(karl_von_moor, [schweizer, die_raeuber], parent_of(der_alte_moor, karl_von_moor))",false
215011,215082,"        
            KOSINSKY.","Ihr seid der Graf von Brand, kommt aus Mecklenburg, ich Euer Reutknecht","– sorgt
              nicht, i",35,"transfer(kosinsky, audience, identity(karl_von_moor, ""Graf von Brand""))",false
263034,263068,ucht – fahr hin Meuchelmörder!,"Er sticht ihn
                tot.","RÄUBER
            in Bewegung",36,"transfer(""Schweizer sticht zu"", [die_raeuber, audience], murderer_of(schweizer, spiegelberg))",false
